name,assignment,length,begin,end,species,species-score,type,type support,major lineage,major lineage support,minor lineage,minor lineage support,minor lineage,minor lineage support
FJ898415,1I_C,10672,38,10710,dengue virus type 1,,I,100,C,100,,,,
FJ898416,1I_C,10689,23,10712,dengue virus type 1,,I,100,C,100,,,,
FJ898417,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
FJ898418,1I_G,10683,30,10712,dengue virus type 1,,I,100,G,100,,,,
KC692501,1V_E,10735,1,10735,dengue virus type 1,,V,100,E,100,,,,
FJ898419,1I_G,10676,37,10712,dengue virus type 1,,I,100,G,100,,,,
FJ898420,1I_K,10676,37,10712,dengue virus type 1,,I,100,K,100,Could not assign,,,
FJ898421,1I_K,10690,23,10712,dengue virus type 1,,I,100,K,100,Could not assign,,,
FJ898422,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
FJ898423,1I_D,10679,33,10712,dengue virus type 1,,I,100,D,100,,,,
FJ898424,1I_D,10690,23,10712,dengue virus type 1,,I,100,D,100,,,,
FJ898425,1I_C,10691,23,10712,dengue virus type 1,,I,100,C,100,,,,
FJ898426,1I_G,10688,23,10712,dengue virus type 1,,I,100,G,100,,,,
FJ898427,1I_C,10689,23,10712,dengue virus type 1,,I,100,C,100,,,,
FJ898428,1I_C,10691,23,10712,dengue virus type 1,,I,100,C,100,,,,
FJ898431,1I_G,10690,23,10712,dengue virus type 1,,I,100,G,100,,,,
FJ898429,1I_D,10688,23,10710,dengue virus type 1,,I,100,D,100,,,,
FJ898430,1I_G,10673,38,10712,dengue virus type 1,,I,100,G,100,,,,
FJ898433,1V_C,10684,23,10706,dengue virus type 1,,V,100,C,100,,,,
FJ898437,1V_C,10678,35,10712,dengue virus type 1,,V,100,C,100,,,,
FJ898448,1IV_A,10676,37,10712,dengue virus type 1,,IV,100,A,100,,,,
FJ906728,1I_K,10676,37,10712,dengue virus type 1,,I,100,K,100,Could not assign,,,
FJ906963,1I_E,10675,38,10712,dengue virus type 1,,I,100,E,100,Related to but not part of 1,,,
FJ906964,1I_G,10672,38,10712,dengue virus type 1,,I,100,G,100,,,,
KC692503,1V_E,10735,1,10735,dengue virus type 1,,V,100,E,100,,,,
FJ906965,1I_G,10676,37,10712,dengue virus type 1,,I,100,G,100,,,,
KR024705,1III_A,10703,1,10724,dengue virus type 1,,III,100,A,100,,,,
KR024706,1III_A,10703,1,10724,dengue virus type 1,,III,100,A,100,,,,
KR024707,1III_A,10703,1,10724,dengue virus type 1,,III,100,A,100,,,,
KR024708,1III_A,10703,1,10724,dengue virus type 1,,III,100,A,100,,,,
HQ332177,1V_F,10735,1,10735,dengue virus type 1,,V,100,F,100,,,,
HQ332178,1V_F,10735,1,10735,dengue virus type 1,,V,100,F,100,,,,
HQ332179,1V_F,10735,1,10735,dengue virus type 1,,V,100,F,100,,,,
HQ332180,1V_F,10735,1,10735,dengue virus type 1,,V,100,F,100,,,,
HQ332181,1V_E,10735,1,10735,dengue virus type 1,,V,100,E,100,,,,
HQ332182,1V_B,10735,1,10735,dengue virus type 1,,V,100,B,100,,,,
HQ332183,1V_B,10735,1,10735,dengue virus type 1,,V,100,B,100,,,,
MG767211,1I_K.2,10700,1,10701,dengue virus type 1,,I,100,K,100,2,100,,
KC692502,1V_E,10735,1,10735,dengue virus type 1,,V,100,E,100,,,,
KC692504,1V_E,10735,1,10735,dengue virus type 1,,V,100,E,100,,,,
KY672931,1I_H.1,10738,1,10735,dengue virus type 1,,I,100,H,100,1,100,,
KY672932,1I_H.1,10704,1,10702,dengue virus type 1,,I,100,H,100,1,100,,
KY672933,1I_J,10714,1,10712,dengue virus type 1,,I,100,J,100,,,,
KY672934,1I_H.1,10738,1,10734,dengue virus type 1,,I,100,H,100,1,100,,
KY672935,1I_H.1,10738,1,10734,dengue virus type 1,,I,100,H,100,1,100,,
KY672936,1I_H.1,10738,1,10735,dengue virus type 1,,I,100,H,100,1,100,,
KY672937,1I_J,10738,1,10735,dengue virus type 1,,I,100,J,100,,,,
KY672938,1I_J,10738,1,10735,dengue virus type 1,,I,100,J,100,,,,
KY672939,1I_J,10707,1,10705,dengue virus type 1,,I,100,J,100,,,,
KY672940,1I_J,10707,1,10705,dengue virus type 1,,I,100,J,100,,,,
KY672941,1I_H.1,10714,1,10712,dengue virus type 1,,I,100,H,100,1,100,,
KY672942,1I_H.1,10737,1,10735,dengue virus type 1,,I,100,H,100,1,100,,
KY672943,1I_H.1,10737,1,10735,dengue virus type 1,,I,100,H,100,1,100,,
KY672944,1III_A,10709,1,10707,dengue virus type 1,,III,100,A,99,,,,
MT921569,1I_H.1,10733,3,10735,dengue virus type 1,,I,100,H,100,1,100,,
MT929160,1V_B,10304,95,10427,dengue virus type 1,,V,100,B,100,,,,
KX224261,1I_K,10735,1,10735,dengue virus type 1,,I,100,K,100,Related to but not part of 1,,,
KX224263,1I_K.1,10735,1,10735,dengue virus type 1,,I,100,K,101,1,93,,
KX225483,1III_A,10651,21,10692,dengue virus type 1,,III,100,A,100,,,,
KX225484,1III_A,10692,11,10702,dengue virus type 1,,III,100,A,100,,,,
KX225487,1III_A,10618,50,10688,dengue virus type 1,,III,100,A,100,,,,
KX225488,1I_K.3,10692,10,10701,dengue virus type 1,,I,100,K,100,3,100,,
KX225489,1I_K.3,10678,14,10691,dengue virus type 1,,I,100,K,100,3,100,,
KX225490,1I_H.1,10676,14,10689,dengue virus type 1,,I,100,H,100,1,100,,
KX225491,1I_H.1,10688,11,10698,dengue virus type 1,,I,100,H,100,1,100,,
KX225492,1I_K,10691,12,10702,dengue virus type 1,,I,100,K,100,Related to but not part of 1,,,
KX225493,1I_K,10691,11,10701,dengue virus type 1,,I,100,K,100,Related to but not part of 1,,,
MH822958,1III_A,10564,22,10606,dengue virus type 1,,III,100,A,99,,,,
MH822959,1III_A,10669,10,10699,dengue virus type 1,,III,100,A,98,,,,
MH823207,1I_K,10728,8,10735,dengue virus type 1,,I,100,K,100,Could not assign,,,
MG840530,1I_K.2,10735,1,10735,dengue virus type 1,,I,100,K,100,2,100,,
MG840531,1III_A,10714,1,10735,dengue virus type 1,,III,100,A,100,,,,
MG840532,1I_K.3,10735,1,10735,dengue virus type 1,,I,100,K,100,3,100,,
MG840533,1III_A,10714,1,10735,dengue virus type 1,,III,100,A,100,,,,
MG840534,1I_K,10735,1,10735,dengue virus type 1,,I,100,K,100,Related to but not part of 1,,,
MG840535,1I_K,10735,1,10735,dengue virus type 1,,I,100,K,100,Related to but not part of 1,,,
MG840536,1III_A,10714,1,10735,dengue virus type 1,,III,100,A,100,,,,
MG840537,1III_A,10714,1,10735,dengue virus type 1,,III,100,A,100,,,,
MG840538,1I_K.3,10735,1,10735,dengue virus type 1,,I,100,K,100,3,100,,
MG840539,1I_K.3,10735,1,10735,dengue virus type 1,,I,100,K,100,3,100,,
MG840540,1III_A,10714,1,10735,dengue virus type 1,,III,100,A,100,,,,
MG840541,1I_K.3,10735,1,10735,dengue virus type 1,,I,100,K,100,3,100,,
MG840542,1III_A,10735,1,10735,dengue virus type 1,,III,100,A,100,,,,
MG840543,1III_A,10735,1,10735,dengue virus type 1,,III,100,A,100,,,,
MG840544,1I_K.3,10735,1,10735,dengue virus type 1,,I,100,K,100,3,100,,
MG840545,1I_K.2,10735,1,10735,dengue virus type 1,,I,100,K,100,2,100,,
MG840546,1I_K.2,10735,1,10735,dengue virus type 1,,I,100,K,100,2,100,,
MG840547,1I_K.2,10735,1,10735,dengue virus type 1,,I,100,K,100,2,100,,
MG840548,1I_J,10735,1,10735,dengue virus type 1,,I,100,J,100,,,,
MG840549,1I_J,10735,1,10735,dengue virus type 1,,I,100,J,100,,,,
MG840550,1I_J,10735,1,10735,dengue virus type 1,,I,100,J,100,,,,
MG840551,1I_H.1,10735,1,10735,dengue virus type 1,,I,100,H,100,1,100,,
MG840552,1I_J,10735,1,10735,dengue virus type 1,,I,100,J,100,,,,
MG840553,1I_H.1,10735,1,10735,dengue virus type 1,,I,100,H,100,1,100,,
MG840554,1I_K.2,10735,1,10735,dengue virus type 1,,I,100,K,100,2,100,,
MG840555,1I_K,10735,1,10735,dengue virus type 1,,I,100,K,73,Could not assign,,,
MG840556,1I_K.2,10735,1,10735,dengue virus type 1,,I,100,K,100,2,100,,
MG840557,1I_K.2,10735,1,10735,dengue virus type 1,,I,100,K,100,2,100,,
MG840558,1I_E.1,10735,1,10735,dengue virus type 1,,I,100,E,100,1,100,,
MG840559,1I_K.2,10735,1,10735,dengue virus type 1,,I,100,K,100,2,100,,
MG840560,1I_K.2,10735,1,10735,dengue virus type 1,,I,100,K,100,2,100,,
MG840561,1I_K.2,10735,1,10735,dengue virus type 1,,I,100,K,100,2,100,,
MG840562,1I_K,10735,1,10735,dengue virus type 1,,I,100,K,100,Related to but not part of 1,,,
MG840563,1I_K,10735,1,10735,dengue virus type 1,,I,100,K,100,Related to but not part of 1,,,
MG840564,1I_K,10735,1,10735,dengue virus type 1,,I,100,K,100,Related to but not part of 1,,,
MG840565,1I_K,10735,1,10735,dengue virus type 1,,I,100,K,100,Related to but not part of 1,,,
MG840566,1I_K,10735,1,10735,dengue virus type 1,,I,100,K,100,Related to but not part of 1,,,
MG840567,1IV_B.1,10735,1,10735,dengue virus type 1,,IV,100,B,100,1,100,,
MG840568,1III_A,10714,1,10735,dengue virus type 1,,III,100,A,100,,,,
MG840569,1I_E.1,10735,1,10735,dengue virus type 1,,I,100,E,100,1,100,,
MG840570,1I_E.1,10735,1,10735,dengue virus type 1,,I,100,E,100,1,100,,
MG840571,1I_E.1,10735,1,10735,dengue virus type 1,,I,100,E,100,1,100,,
MG840572,1I_K,10735,1,10735,dengue virus type 1,,I,100,K,69,Could not assign,,,
MG840573,1I_K.2,10735,1,10735,dengue virus type 1,,I,100,K,100,2,100,,
MG840574,1IV_B.1,10735,1,10735,dengue virus type 1,,IV,100,B,100,1,100,,
MG840575,1I_K.1,10735,1,10735,dengue virus type 1,,I,100,K,100,1,100,,
MG840576,1I_K.1,10735,1,10735,dengue virus type 1,,I,100,K,100,1,100,,
MG840577,1I_K.1,10735,1,10735,dengue virus type 1,,I,100,K,100,1,100,,
MG840578,1I_E.1,10735,1,10735,dengue virus type 1,,I,100,E,100,1,100,,
MG840579,1IV_B.1,10735,1,10735,dengue virus type 1,,IV,100,B,100,1,100,,
MG840580,1I_K.2,10735,1,10735,dengue virus type 1,,I,100,K,100,2,100,,
MG877553,1V_E,10719,1,10718,dengue virus type 1,,V,100,E,100,,,,
MG877554,1I_E,10719,1,10718,dengue virus type 1,,I,100,E,100,Could not assign,,,
MG877555,1I_E,10719,1,10718,dengue virus type 1,,I,100,E,100,Could not assign,,,
MG877556,1I_K,10718,1,10718,dengue virus type 1,,I,100,K,62,Related to but not part of 3,,,
MG877557,1VI_B,10751,1,10735,dengue virus type 1,,VI,100,B,100,,,,
KC692505,1V_E,10735,1,10735,dengue virus type 1,,V,100,E,100,,,,
KY829115,1V_C,10717,1,10717,dengue virus type 1,,V,100,C,100,,,,
KC692507,1V_E,10735,1,10735,dengue virus type 1,,V,100,E,100,,,,
KC692506,1V_E,10735,1,10735,dengue virus type 1,,V,100,E,100,,,,
KX380796,1III_A,10669,1,10690,dengue virus type 1,,III,100,A,100,,,,
KX380797,1IV_B.1,10734,1,10734,dengue virus type 1,,IV,100,B,100,1,100,,
KX380798,1I_E,10697,1,10698,dengue virus type 1,,I,100,E,100,Could not assign,,,
KX380799,1III_A,10669,1,10690,dengue virus type 1,,III,100,A,100,,,,
KX380800,1III_A,10669,1,10690,dengue virus type 1,,III,100,A,100,,,,
KX380801,1III_A,10669,1,10690,dengue virus type 1,,III,100,A,100,,,,
KX380802,1III_A,10669,1,10690,dengue virus type 1,,III,100,A,100,,,,
KX380803,1III_A,10669,1,10690,dengue virus type 1,,III,100,A,100,,,,
KX380804,1III_A,10669,1,10690,dengue virus type 1,,III,100,A,100,,,,
KX380805,1III_A,10669,1,10690,dengue virus type 1,,III,100,A,100,,,,
KX380806,1III_A,10669,1,10690,dengue virus type 1,,III,100,A,100,,,,
MH891767,1III_A,10764,1,10735,dengue virus type 1,,III,100,A,100,,,,
MH891771,1III_A,10623,6,10649,dengue virus type 1,,III,100,A,99,,,,
KT279761,1V_E,10735,1,10734,dengue virus type 1,,V,100,E,100,,,,
KY921902,1I_K.2,10735,1,10735,dengue virus type 1,,I,100,K,100,2,100,,
KY921903,1III_A,10714,1,10735,dengue virus type 1,,III,100,A,100,,,,
KY926849,1IV_A,10597,63,10659,dengue virus type 1,,IV,100,A,100,,,,
KY926848,1I_E,10597,63,10659,dengue virus type 1,,I,100,E,100,Could not assign,,,
KC692508,1V_E,10735,1,10735,dengue virus type 1,,V,100,E,100,,,,
KX452050,1I_K.2,10675,1,10659,dengue virus type 1,,I,100,K,100,2,100,,
KX452051,1I_K.2,10563,1,10516,dengue virus type 1,,I,100,K,100,2,100,,
KX452052,1I_K.2,10692,1,10642,dengue virus type 1,,I,100,K,100,2,100,,
KX452053,1I_K.1,10612,1,10532,dengue virus type 1,,I,100,K,100,1,92,,
KX452054,1I_K.2,10818,1,10672,dengue virus type 1,,I,100,K,100,2,100,,
KX452055,1I_K.2,10694,1,10630,dengue virus type 1,,I,100,K,100,2,100,,
KX452056,1I_K.2,10687,1,10613,dengue virus type 1,,I,100,K,100,2,100,,
KX452057,1I_K.2,10723,1,10659,dengue virus type 1,,I,100,K,100,2,100,,
KX452058,1I_K.2,10674,4,10677,dengue virus type 1,,I,100,K,100,2,100,,
KX452059,1I_K.2,10733,1,10667,dengue virus type 1,,I,100,K,100,2,100,,
KX452060,1I_K.2,10606,60,10665,dengue virus type 1,,I,100,K,100,2,100,,
KX452061,1I_K.2,10665,1,10619,dengue virus type 1,,I,100,K,100,2,100,,
KX452062,1I_K.2,10611,51,10661,dengue virus type 1,,I,100,K,100,2,100,,
KX452063,1I_K.2,10612,1,10584,dengue virus type 1,,I,100,K,100,2,100,,
KX452064,1I_K.2,10690,1,10667,dengue virus type 1,,I,100,K,100,2,100,,
KX452065,1I_K.2,10740,1,10674,dengue virus type 1,,I,100,K,100,2,100,,
KX452067,1I_K,10602,20,10623,dengue virus type 1,,I,100,K,100,Related to but not part of 1,,,
KX452068,1I_K.2,10653,1,10627,dengue virus type 1,,I,100,K,100,2,100,,
AB608786,1I_E,10749,1,10735,dengue virus type 1,,I,100,E,100,Could not assign,,,
KX458014,1I_K.3,10735,1,10735,dengue virus type 1,,I,100,K,100,3,100,,
KX459386,1III_A,10666,4,10690,dengue virus type 1,,III,100,A,100,,,,
KX459387,1III_A,10670,11,10701,dengue virus type 1,,III,100,A,100,,,,
KX459388,1III_A,10666,4,10690,dengue virus type 1,,III,100,A,100,,,,
KX459389,1III_A,10664,14,10698,dengue virus type 1,,III,100,A,100,,,,
AB608787,1I_H,10749,1,10735,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KX459390,1III_A,10668,14,10702,dengue virus type 1,,III,100,A,100,,,,
KX459391,1III_A,10623,46,10689,dengue virus type 1,,III,100,A,100,,,,
KX459392,1III_A,10673,10,10703,dengue virus type 1,,III,100,A,100,,,,
AB608788,1I_B,10693,56,10735,dengue virus type 1,,I,100,B,100,,,,
AB608789,1I,10677,35,10718,dengue virus type 1,,I,100,Related to but not part of C,,,,,
MK783210,2II_A.2.1,10686,1,10682,dengue virus type 2,,II,100,A,100,2,100,,
MK783209,2II_A.2.1,10658,1,10654,dengue virus type 2,,II,100,A,100,2,100,1,100
MK783208,2II_A.2.1,10726,1,10722,dengue virus type 2,,II,100,A,100,2,100,1,100
MK783207,2II_A.2.1,10680,1,10676,dengue virus type 2,,II,100,A,100,2,100,1,100
MK783206,2II_A.2.1,10694,1,10690,dengue virus type 2,,II,100,A,100,2,100,1,100
MK783205,2II_C.1,10683,1,10682,dengue virus type 2,,II,100,C,100,1,100,1,100
MK783204,2II_D.2,10678,1,10677,dengue virus type 2,,II,100,D,100,2,100,,
MK783203,2II_F.1,10683,1,10682,dengue virus type 2,,II,100,F,100,1,100,,
MK783202,2II_F.1,10637,1,10636,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 1,
MK783201,2II_F.1,10683,1,10682,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 1,
MK783200,2II_F.1,10683,1,10682,dengue virus type 2,,II,100,F,100,1,100,Could not assign,
MK783199,2II_F.1,10678,1,10678,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 1,
MK783198,2II_F.1,10638,1,10636,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 2,
MK783197,2II_F.1,10683,1,10682,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 2,
MK783196,2II_F.1,10679,1,10678,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 2,
MK783195,2II_F.1,10678,1,10677,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 2,
MK783194,2II_F.1,10679,1,10678,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 2,
MK783193,2II_F.1,10678,1,10677,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 2,
MK783192,2II_F.1,10683,1,10682,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 2,
MK783191,2II_F.1,10678,1,10677,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 2,
MK783190,2II_F.1,10674,1,10673,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 2,
MK783189,2II_F.1,10677,1,10677,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 1,
MT832080,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,Related to but not part of 1,
MT832079,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,,
MT832078,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,,
MT832077,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,,
MT832076,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,,
MT832075,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,,
MT832074,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,,
MT832073,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,,
MT832072,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,,
MT832071,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,,
MT832069,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,,
MT832067,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,,
MT832065,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,,
MT832063,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,,
MT832061,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,,
MT832060,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,,
MT832059,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,,
MT832058,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,,
MT832057,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,,
MT832056,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,,
MT832055,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,,
MT832054,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,,
MT832053,2II_C.1,10176,97,10272,dengue virus type 2,,II,100,C,100,1,100,,
HQ332184,2III_D.2,10722,1,10723,dengue virus type 2,,III,100,D,100,2,100,,
HQ332185,2III_D.2,10722,1,10723,dengue virus type 2,,III,100,D,100,2,100,,
MW186240,2II_F.1,10723,1,10723,dengue virus type 2,,II,100,F,100,1,100,,
MW186239,2II_F.1,10723,1,10723,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 1,
HQ332186,2III_D.2,10722,1,10723,dengue virus type 2,,III,100,D,100,2,100,Related to but not part of 1,
HQ332187,2III_D.2,10722,1,10723,dengue virus type 2,,III,100,D,100,2,100,,
HQ332188,2III_D.2,10722,1,10723,dengue virus type 2,,III,100,D,100,2,100,,
KC762655,2II_E,10723,1,10723,dengue virus type 2,,II,100,E,100,Related to but not part of 2,,,
HQ332189,2III_D.2,10722,1,10723,dengue virus type 2,,III,100,D,100,2,100,,
HQ332190,2III_D.2,10722,1,10723,dengue virus type 2,,III,100,D,100,2,100,,
MW946583,2III_C,10176,97,10272,dengue virus type 2,,III,100,C,100,Could not assign,,,
KC762656,2II_E,10723,1,10723,dengue virus type 2,,II,100,E,100,Related to but not part of 2,,,
MW946575,2I,10176,97,10272,dengue virus type 2,,I,100,,,,,,
MW946564,2VI,10176,97,10272,dengue virus type 2,,VI,100,,,,,,
KC762658,2II_E,10723,1,10723,dengue virus type 2,,II,100,E,100,Related to but not part of 2,,,
MW946495,2III_D.1.1,10176,97,10272,dengue virus type 2,,III,100,D,100,1,100,,
HQ541786,2III_D.1.1,10694,1,10689,dengue virus type 2,,III,100,D,100,1,100,1,100
MW946478,2II_A,10176,97,10272,dengue virus type 2,,II,100,A,100,Could not assign,,1,100
MW946475,2I,10176,97,10272,dengue virus type 2,,I,100,,,,,,
KC762657,2II_E,10723,1,10723,dengue virus type 2,,II,100,E,100,Could not assign,,,
HQ541787,2III_D.1.1,10498,1,10487,dengue virus type 2,,III,100,D,100,1,100,,
HQ541788,2III_D.1.3,10487,1,10486,dengue virus type 2,,III,100,D,100,1,100,1,100
HQ541792,2III_D.1.1,10477,11,10486,dengue virus type 2,,III,100,D,100,1,100,3,100
HQ541793,2III_D.1.3,10485,11,10488,dengue virus type 2,,III,100,D,100,1,100,1,100
MW946444,2III_B,10176,97,10272,dengue virus type 2,,III,100,B,100,,,3,100
HQ541794,2III_D.1.3,10476,11,10486,dengue virus type 2,,III,100,D,100,1,100,,
HQ541798,dengue virus type 2,10507,1,10487,dengue virus type 2,,Related to but not part of IV,,,,,,3,100
KC762660,2II_E,10723,1,10723,dengue virus type 2,,II,100,E,100,Related to but not part of 1,,,
KC762659,2II_E,10723,1,10723,dengue virus type 2,,II,100,E,100,Related to but not part of 2,,,
AB543624,2V_A,10731,1,10723,dengue virus type 2,,V,100,A,61,Related to but not part of 4,,,
KC762661,2II_E,10723,1,10723,dengue virus type 2,,II,100,E,100,Related to but not part of 2,,,
MW946345,2VI,10176,97,10272,dengue virus type 2,,VI,100,,,,,,
KC762662,2II_E,10723,1,10723,dengue virus type 2,,II,100,E,100,Related to but not part of 2,,,
KC762664,2II_E,10723,1,10723,dengue virus type 2,,II,100,E,100,Related to but not part of 2,,,
MW946269,2III_D.1.3,10176,97,10272,dengue virus type 2,,III,100,D,100,1,100,,
KC762663,2II_E,10723,1,10723,dengue virus type 2,,II,100,E,100,Related to but not part of 2,,3,100
KC762665,2II_E,10723,1,10723,dengue virus type 2,,II,100,E,100,Related to but not part of 2,,,
MW191701,2II_A.1,10585,139,10723,dengue virus type 2,,II,100,A,100,1,100,,
MW191700,2II_A.1,10585,139,10723,dengue virus type 2,,II,100,A,100,1,100,,
MW191699,2II_A.1,10585,139,10723,dengue virus type 2,,II,100,A,100,1,100,,
MW191698,2II_A.1,10585,139,10723,dengue virus type 2,,II,100,A,100,1,100,,
KC762666,2II_E,10723,1,10723,dengue virus type 2,,II,100,E,100,Related to but not part of 2,,,
KC762667,2II_E,10723,1,10723,dengue virus type 2,,II,100,E,100,Related to but not part of 2,,,
MZ636801,2V_A,10711,13,10723,dengue virus type 2,,V,100,A,100,Related to but not part of 4,,,
MZ636802,2II_F.1,10711,13,10723,dengue virus type 2,,II,100,F,100,1,100,,
MZ636803,2II_F.1,10711,13,10723,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 1,
MZ636804,2II_F.1,10711,13,10723,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 1,
MZ636805,2II_F.1,10711,13,10723,dengue virus type 2,,II,100,F,100,1,100,Related to but not part of 2,
LC666718,2II_B,10724,1,10723,dengue virus type 2,,II,100,B,100,,,Related to but not part of 1,
LC666719,2II_B,10724,1,10723,dengue virus type 2,,II,100,B,100,,,,
KC762668,2II_F,10723,1,10723,dengue virus type 2,,II,100,F,100,Related to but not part of 1,,,
OK559627,2II_F.1,10714,11,10723,dengue virus type 2,,II,100,F,100,1,100,,
OK605757,2VI,10724,1,10723,dengue virus type 2,,VI,100,,,,,Related to but not part of 1,
